Time,Z
2003-03-03T18:26:40.000,1.3951490565
2003-03-03T18:26:45.000,1.3938411611
2003-03-03T18:26:50.000,1.3924902138
2003-03-03T18:26:55.000,1.3910962579
2003-03-03T18:27:00.000,1.3896593382
2003-03-03T18:27:05.000,1.3881795006
2003-03-03T18:27:10.000,1.3866567925
2003-03-03T18:27:15.000,1.3850912627
2003-03-03T18:27:20.000,1.3834829612
2003-03-03T18:27:25.000,1.3818319393
2003-03-03T18:27:30.000,1.3801382497
2003-03-03T18:27:35.000,1.3784019465
2003-03-03T18:27:40.000,1.3766230848
2003-03-03T18:27:45.000,1.3748017215
2003-03-03T18:27:50.000,1.3729379144
2003-03-03T18:27:55.000,1.3710317228
2003-03-03T18:28:00.000,1.3690832073
2003-03-03T18:28:05.000,1.3670924298
2003-03-03T18:28:10.000,1.3650594534
2003-03-03T18:28:15.000,1.3629843428
2003-03-03T18:28:20.000,1.3608671637
2003-03-03T18:28:25.000,1.3587079832
2003-03-03T18:28:30.000,1.3565068697
2003-03-03T18:28:35.000,1.354263893
2003-03-03T18:28:40.000,1.351979124
2003-03-03T18:28:45.000,1.3496526351
2003-03-03T18:28:50.000,1.3472844998
2003-03-03T18:28:55.000,1.344874793
2003-03-03T18:29:00.000,1.3424235908
2003-03-03T18:29:05.000,1.3399309708
2003-03-03T18:29:10.000,1.3373970115
2003-03-03T18:29:15.000,1.3348217931
2003-03-03T18:29:20.000,1.3322053967
2003-03-03T18:29:25.000,1.329547905
2003-03-03T18:29:30.000,1.3268494016
2003-03-03T18:29:35.000,1.3241099718
2003-03-03T18:29:40.000,1.3213297017
2003-03-03T18:29:45.000,1.3185086791
2003-03-03T18:29:50.000,1.3156469928
2003-03-03T18:29:55.000,1.3127447328
2003-03-03T18:30:00.000,1.3098019906
2003-03-03T18:30:05.000,1.3068188587
2003-03-03T18:30:10.000,1.3037954309
2003-03-03T18:30:15.000,1.3007318025
2003-03-03T18:30:20.000,1.2976280697
2003-03-03T18:30:25.000,1.29448433
2003-03-03T18:30:30.000,1.2913006823
2003-03-03T18:30:35.000,1.2880772266
2003-03-03T18:30:40.000,1.2848140641
2003-03-03T18:30:45.000,1.2815112973
2003-03-03T18:30:50.000,1.2781690299
2003-03-03T18:30:55.000,1.2747873668
2003-03-03T18:31:00.000,1.2713664142
2003-03-03T18:31:05.000,1.2679062793
2003-03-03T18:31:10.000,1.2644070706
2003-03-03T18:31:15.000,1.260868898
2003-03-03T18:31:20.000,1.2572918722
2003-03-03T18:31:25.000,1.2536761056
2003-03-03T18:31:30.000,1.2500217113
2003-03-03T18:31:35.000,1.2463288038
2003-03-03T18:31:40.000,1.2425974989
2003-03-03T18:31:45.000,1.2388279134
2003-03-03T18:31:50.000,1.2350201653
2003-03-03T18:31:55.000,1.2311743738
2003-03-03T18:32:00.000,1.2272906593
2003-03-03T18:32:05.000,1.2233691434
2003-03-03T18:32:10.000,1.2194099487
2003-03-03T18:32:15.000,1.2154131991
2003-03-03T18:32:20.000,1.487756891
2003-03-03T18:32:25.000,1.478947669
2003-03-03T18:32:30.000,1.4695820306
2003-03-03T18:32:35.000,1.2850641693
2003-03-03T18:32:40.000,1.5181689943
2003-03-03T18:32:45.000,1.4381626503
2003-03-03T18:32:50.000,1.426593746
2003-03-03T18:32:55.000,1.4144860227
2003-03-03T18:33:00.000,1.4018468452
2003-03-03T18:33:05.000,1.3886848408
2003-03-03T18:33:10.000,1.3750098731
2003-03-03T18:33:15.000,1.3608330081
2003-03-03T18:33:20.000,1.3461664709
2003-03-03T18:33:25.000,1.331023596
2003-03-03T18:33:30.000,1.3154187685
2003-03-03T18:33:35.000,1.2993673599
2003-03-03T18:33:40.000,1.282885657
2003-03-03T18:33:45.000,1.2659907851
2003-03-03T18:33:50.000,1.248700628
2003-03-03T18:33:55.000,1.2664940541
2003-03-03T18:34:00.000,1.2520809333
2003-03-03T18:34:05.000,1.1182483197
2003-03-03T18:34:10.000,1.113424583
2003-03-03T18:34:15.000,1.1085665993
2003-03-03T18:34:20.000,1.1036745198
2003-03-03T18:34:25.000,1.0987484969
2003-03-03T18:34:30.000,1.0937886841
2003-03-03T18:34:35.000,1.0887952356
2003-03-03T18:34:40.000,1.0837683071
2003-03-03T18:34:45.000,1.0787080549
2003-03-03T18:34:50.000,1.0736146365
2003-03-03T18:34:55.000,1.0684882105
2003-03-03T18:35:00.000,1.0633289362
2003-03-03T18:35:05.000,1.0581369743
2003-03-03T18:35:10.000,1.0529124861
2003-03-03T18:35:15.000,1.0476556343
2003-03-03T18:35:20.000,1.0423665821
2003-03-03T18:35:25.000,1.0370454942
2003-03-03T18:35:30.000,1.0316925358
2003-03-03T18:35:35.000,1.0263078733
2003-03-03T18:35:40.000,1.0208916742
2003-03-03T18:35:45.000,1.0154441066
2003-03-03T18:35:50.000,1.0099653399
2003-03-03T18:35:55.000,1.0044555442
2003-03-03T18:36:00.000,0.9989148907
2003-03-03T18:36:05.000,0.9933435514
2003-03-03T18:36:10.000,0.9877416994
2003-03-03T18:36:15.000,0.9821095086
2003-03-03T18:36:20.000,0.9764471537
2003-03-03T18:36:25.000,0.9707548106
2003-03-03T18:36:30.000,0.965032656
2003-03-03T18:36:35.000,0.9592808674
2003-03-03T18:36:40.000,0.9534996232
2003-03-03T18:36:45.000,0.9476891029
2003-03-03T18:36:50.000,0.9418494866
2003-03-03T18:36:55.000,0.9359809555
2003-03-03T18:37:00.000,0.9300836916
2003-03-03T18:37:05.000,0.9241578778
2003-03-03T18:37:10.000,0.9182036977
2003-03-03T18:37:15.000,0.9122213359
2003-03-03T18:37:20.000,0.906210978
2003-03-03T18:37:25.000,0.9001728101
2003-03-03T18:37:30.000,0.8941070194
2003-03-03T18:37:35.000,0.8880137938
2003-03-03T18:37:40.000,0.8818933221
2003-03-03T18:37:45.000,0.8757457939
2003-03-03T18:37:50.000,0.8695713996
2003-03-03T18:37:55.000,0.8633703305
2003-03-03T18:38:00.000,0.8571427785
2003-03-03T18:38:05.000,0.8508889365
2003-03-03T18:38:10.000,0.8446089981
2003-03-03T18:38:15.000,0.8383031576
2003-03-03T18:38:20.000,0.8319716104
2003-03-03T18:38:25.000,0.8256145523
2003-03-03T18:38:30.000,0.81923218
2003-03-03T18:38:35.000,0.812824691
2003-03-03T18:38:40.000,0.8063922836
2003-03-03T18:38:45.000,0.7999351567
2003-03-03T18:38:50.000,0.7934535101
2003-03-03T18:38:55.000,0.7869475442
2003-03-03T18:39:00.000,0.7804174601
2003-03-03T18:39:05.000,0.7738634599
2003-03-03T18:39:10.000,0.7672857462
2003-03-03T18:39:15.000,0.7606845222
2003-03-03T18:39:20.000,0.754059992
2003-03-03T18:39:25.000,0.7474123604
2003-03-03T18:39:30.000,0.7407418328
2003-03-03T18:39:35.000,0.7340486153
2003-03-03T18:39:40.000,0.7273329147
2003-03-03T18:39:45.000,0.7205949385
2003-03-03T18:39:50.000,0.7138348947
2003-03-03T18:39:55.000,0.7070529923
2003-03-03T18:40:00.000,0.7002494407
2003-03-03T18:40:05.000,0.6934244498
2003-03-03T18:40:10.000,0.6865782305
2003-03-03T18:40:15.000,0.6797109942
2003-03-03T18:40:20.000,0.6728229528
2003-03-03T18:40:25.000,0.6659143189
2003-03-03T18:40:30.000,0.6589853057
2003-03-03T18:40:35.000,0.6520361271
2003-03-03T18:40:40.000,0.6450669976
2003-03-03T18:40:45.000,0.6380781321
2003-03-03T18:40:50.000,0.6310697462
2003-03-03T18:40:55.000,0.6240420562
2003-03-03T18:41:00.000,0.6169952788
2003-03-03T18:41:05.000,0.6099296313
2003-03-03T18:41:10.000,0.6028453316
2003-03-03T18:41:15.000,0.5957425982
2003-03-03T18:41:20.000,0.5886216501
2003-03-03T18:41:25.000,0.5814827067
2003-03-03T18:41:30.000,0.5743259882
2003-03-03T18:41:35.000,0.5671517151
2003-03-03T18:41:40.000,0.5599601086
2003-03-03T18:41:45.000,0.5527513902
2003-03-03T18:41:50.000,0.5455257821
2003-03-03T18:41:55.000,0.5382835069
2003-03-03T18:42:00.000,0.5310247878
2003-03-03T18:42:05.000,0.5237498482
2003-03-03T18:42:10.000,0.5164589124
2003-03-03T18:42:15.000,0.5091522048
2003-03-03T18:42:20.000,0.5018299505
2003-03-03T18:42:25.000,0.4944923749
2003-03-03T18:42:30.000,0.4871397039
2003-03-03T18:42:35.000,0.479772164
2003-03-03T18:42:40.000,0.4723899819
2003-03-03T18:42:45.000,0.4649933848
2003-03-03T18:42:50.000,0.4575826004
2003-03-03T18:42:55.000,0.4501578568
2003-03-03T18:43:00.000,0.4427193824
2003-03-03T18:43:05.000,0.4352674061
2003-03-03T18:43:10.000,0.4278021572
2003-03-03T18:43:15.000,0.4203238654
2003-03-03T18:43:20.000,0.4128327606
2003-03-03T18:43:25.000,0.4053290732
2003-03-03T18:43:30.000,0.3978130342
2003-03-03T18:43:35.000,0.3902848745
2003-03-03T18:43:40.000,0.3827448258
2003-03-03T18:43:45.000,0.3751931197
2003-03-03T18:43:50.000,0.3676299885
2003-03-03T18:43:55.000,0.3600556647
2003-03-03T18:44:00.000,0.3524703811
2003-03-03T18:44:05.000,0.3448743708
2003-03-03T18:44:10.000,0.3372678674
2003-03-03T18:44:15.000,0.3296511044
2003-03-03T18:44:20.000,0.3220243161
2003-03-03T18:44:25.000,0.3143877367
2003-03-03T18:44:30.000,0.3067416008
2003-03-03T18:44:35.000,0.2990861433
2003-03-03T18:44:40.000,0.2914215994
2003-03-03T18:44:45.000,0.2837482045
2003-03-03T18:44:50.000,0.2760661943
2003-03-03T18:44:55.000,0.2683758046
2003-03-03T18:45:00.000,0.2606772716
2003-03-03T18:45:05.000,0.2529708316
2003-03-03T18:45:10.000,0.2452567214
2003-03-03T18:45:15.000,0.2375351776
2003-03-03T18:45:20.000,0.2298064374
2003-03-03T18:45:25.000,0.2220707379
2003-03-03T18:45:30.000,0.2143283166
2003-03-03T18:45:35.000,0.2065794111
2003-03-03T18:45:40.000,0.1988242591
2003-03-03T18:45:45.000,0.1910630986
2003-03-03T18:45:50.000,0.1832961678
2003-03-03T18:45:55.000,0.1755237049
2003-03-03T18:46:00.000,0.1677459483
2003-03-03T18:46:05.000,0.1599631367
2003-03-03T18:46:10.000,0.1521755088
2003-03-03T18:46:15.000,0.1443833033
2003-03-03T18:46:20.000,0.1365867593
2003-03-03T18:46:25.000,0.1287861159
2003-03-03T18:46:30.000,0.1209816122
2003-03-03T18:46:35.000,0.1131734875
2003-03-03T18:46:40.000,0.1053619812
2003-03-03T18:46:45.000,0.0975473328
2003-03-03T18:46:50.000,0.0897297819
2003-03-03T18:46:55.000,0.0819095679
2003-03-03T18:47:00.000,0.0740869307
2003-03-03T18:47:05.000,0.06626211
2003-03-03T18:47:10.000,0.0584353455
2003-03-03T18:47:15.000,0.050606877
2003-03-03T18:47:20.000,0.0427769446
2003-03-03T18:47:25.000,0.034945788
2003-03-03T18:47:30.000,0.0271136471
2003-03-03T18:47:35.000,0.019280762
2003-03-03T18:47:40.000,0.0114473725
2003-03-03T18:47:45.000,0.0036137185
2003-03-03T18:47:50.000,-0.0042199599
2003-03-03T18:47:55.000,-0.012053423
2003-03-03T18:48:00.000,-0.0198864307
2003-03-03T18:48:05.000,-0.0277187433
2003-03-03T18:48:10.000,-0.0355501209
2003-03-03T18:48:15.000,-0.0433803237
2003-03-03T18:48:20.000,-0.0512091121
2003-03-03T18:48:25.000,-0.0590362463
2003-03-03T18:48:30.000,-0.0668614867
2003-03-03T18:48:35.000,-0.0746845938
2003-03-03T18:48:40.000,-0.0825053281
2003-03-03T18:48:45.000,-0.0903234504
2003-03-03T18:48:50.000,-0.0981387212
2003-03-03T18:48:55.000,-0.1059509015
2003-03-03T18:49:00.000,-0.1137597522
2003-03-03T18:49:05.000,-0.1215650343
2003-03-03T18:49:10.000,-0.129366509
2003-03-03T18:49:15.000,-0.1371639377
2003-03-03T18:49:20.000,-0.1449570818
2003-03-03T18:49:25.000,-0.1527457028
2003-03-03T18:49:30.000,-0.1605295625
2003-03-03T18:49:35.000,-0.1683084228
2003-03-03T18:49:40.000,-0.1760820458
2003-03-03T18:49:45.000,-0.1838501937
2003-03-03T18:49:50.000,-0.191612629
2003-03-03T18:49:55.000,-0.1993691142
2003-03-03T18:50:00.000,-0.2071194121
2003-03-03T18:50:05.000,-0.2148632859
2003-03-03T18:50:10.000,-0.2226004985
2003-03-03T18:50:15.000,-0.2303308136
2003-03-03T18:50:20.000,-0.2380539947
2003-03-03T18:50:25.000,-0.2457698057
2003-03-03T18:50:30.000,-0.2534780108
2003-03-03T18:50:35.000,-0.2611783743
2003-03-03T18:50:40.000,-0.2688706608
2003-03-03T18:50:45.000,-0.2765546352
2003-03-03T18:50:50.000,-0.2842300626
2003-03-03T18:50:55.000,-0.2918967084
2003-03-03T18:51:00.000,-0.2995543383
2003-03-03T18:51:05.000,-0.3072027184
2003-03-03T18:51:10.000,-0.3148416147
2003-03-03T18:51:15.000,-0.322470794
2003-03-03T18:51:20.000,-0.3300900231
2003-03-03T18:51:25.000,-0.3376990691
2003-03-03T18:51:30.000,-0.3452976997
2003-03-03T18:51:35.000,-0.3528856825
2003-03-03T18:51:40.000,-0.3604627859
2003-03-03T18:51:45.000,-0.3680287782
2003-03-03T18:51:50.000,-0.3755834284
2003-03-03T18:51:55.000,-0.3831265056
2003-03-03T18:52:00.000,-0.3906577795
2003-03-03T18:52:05.000,-0.39817702
2003-03-03T18:52:10.000,-0.4056839974
2003-03-03T18:52:15.000,-0.4131784825
2003-03-03T18:52:20.000,-0.4206602462
2003-03-03T18:52:25.000,-0.4281290602
2003-03-03T18:52:30.000,-0.4355846963
2003-03-03T18:52:35.000,-0.4430269268
2003-03-03T18:52:40.000,-0.4504555244
2003-03-03T18:52:45.000,-0.4578702623
2003-03-03T18:52:50.000,-0.4652709141
2003-03-03T18:52:55.000,-0.4726572537
2003-03-03T18:53:00.000,-0.4800290557
2003-03-03T18:53:05.000,-0.4873860949
2003-03-03T18:53:10.000,-0.4947281467
2003-03-03T18:53:15.000,-0.5020549869
2003-03-03T18:53:20.000,-0.5093663919
2003-03-03T18:53:25.000,-0.5166621384
2003-03-03T18:53:30.000,-0.5239420036
2003-03-03T18:53:35.000,-0.5312057654
2003-03-03T18:53:40.000,-0.538453202
2003-03-03T18:53:45.000,-0.5456840921
2003-03-03T18:53:50.000,-0.552898215
2003-03-03T18:53:55.000,-0.5600953505
2003-03-03T18:54:00.000,-0.5672752789
2003-03-03T18:54:05.000,-0.574437781
2003-03-03T18:54:10.000,-0.5815826381
2003-03-03T18:54:15.000,-0.5887096323
2003-03-03T18:54:20.000,-0.5958185459
2003-03-03T18:54:25.000,-0.6029091621
2003-03-03T18:54:30.000,-0.6099812643
2003-03-03T18:54:35.000,-0.6170346367
2003-03-03T18:54:40.000,-0.6240690641
2003-03-03T18:54:45.000,-0.6310843317
2003-03-03T18:54:50.000,-0.6380802255
2003-03-03T18:54:55.000,-0.6450565319
2003-03-03T18:55:00.000,-0.6520130381
2003-03-03T18:55:05.000,-0.6589495317
2003-03-03T18:55:10.000,-0.665865801
2003-03-03T18:55:15.000,-0.672761635
2003-03-03T18:55:20.000,-0.6796368233
2003-03-03T18:55:25.000,-0.6864911559
2003-03-03T18:55:30.000,-0.6933244239
2003-03-03T18:55:35.000,-0.7001364185
2003-03-03T18:55:40.000,-0.706926932
2003-03-03T18:55:45.000,-0.7136957571
2003-03-03T18:55:50.000,-0.7204426872
2003-03-03T18:55:55.000,-0.7271675166
2003-03-03T18:56:00.000,-0.7338700399
2003-03-03T18:56:05.000,-0.7405500526
2003-03-03T18:56:10.000,-0.7472073509
2003-03-03T18:56:15.000,-0.7538417316
2003-03-03T18:56:20.000,-0.7604529923
2003-03-03T18:56:25.000,-0.7670409313
2003-03-03T18:56:30.000,-0.7736053474
2003-03-03T18:56:35.000,-0.7801460404
2003-03-03T18:56:40.000,-0.7866628107
2003-03-03T18:56:45.000,-0.7931554594
2003-03-03T18:56:50.000,-0.7996237884
2003-03-03T18:56:55.000,-0.8060676003
2003-03-03T18:57:00.000,-0.8124866984
2003-03-03T18:57:05.000,-0.8188808869
2003-03-03T18:57:10.000,-0.8252499706
2003-03-03T18:57:15.000,-0.8315937552
2003-03-03T18:57:20.000,-0.837912047
2003-03-03T18:57:25.000,-0.8442046533
2003-03-03T18:57:30.000,-0.850471382
2003-03-03T18:57:35.000,-0.8567120417
2003-03-03T18:57:40.000,-0.8629264422
2003-03-03T18:57:45.000,-0.8691143936
2003-03-03T18:57:50.000,-0.8752757073
2003-03-03T18:57:55.000,-0.8814101951
2003-03-03T18:58:00.000,-0.8875176697
2003-03-03T18:58:05.000,-0.8935979447
2003-03-03T18:58:10.000,-0.8996508345
2003-03-03T18:58:15.000,-0.9056761544
2003-03-03T18:58:20.000,-0.9116737203
2003-03-03T18:58:25.000,-0.9176433492
2003-03-03T18:58:30.000,-0.923584859
2003-03-03T18:58:35.000,-0.9294980683
2003-03-03T18:58:40.000,-0.9353827968
2003-03-03T18:58:45.000,-0.9412388647
2003-03-03T18:58:50.000,-0.9470660933
2003-03-03T18:58:55.000,-0.9528643046
2003-03-03T18:59:00.000,-0.9586333153
2003-03-03T18:59:05.000,-0.9643729196
2003-03-03T18:59:10.000,-0.9700829876
2003-03-03T18:59:15.000,-0.975763356
2003-03-03T18:59:20.000,-0.981413836
2003-03-03T18:59:25.000,-0.9870342374
2003-03-03T18:59:30.000,-0.9926243812
2003-03-03T18:59:35.000,-0.9981841041
2003-03-03T18:59:40.000,-1.0037132565
2003-03-03T18:59:45.000,-1.0092116958
2003-03-03T18:59:50.000,-1.0146792784
2003-03-03T18:59:55.000,-1.02011585
2003-03-03T19:00:00.000,-1.0255212389
2003-03-03T19:00:05.000,-1.0308952515
2003-03-03T19:00:10.000,-1.0362376733
2003-03-03T19:00:15.000,-1.0415482767
2003-03-03T19:00:20.000,-1.0468268366
2003-03-03T19:00:25.000,-1.0520731554
2003-03-03T19:00:30.000,-1.0572870995
2003-03-03T19:00:35.000,-1.0624686473
2003-03-03T19:00:40.000,-1.0676179055
2003-03-03T19:00:45.000,-1.0727345614
2003-03-03T19:00:50.000,-1.0778183567
2003-03-03T19:00:55.000,-1.0828691367
2003-03-03T19:01:00.000,-1.0878867524
2003-03-03T19:01:05.000,-1.0928710552
2003-03-03T19:01:10.000,-1.0978218942
2003-03-03T19:01:15.000,-1.1027391157
2003-03-03T19:01:20.000,-1.1076225636
2003-03-03T19:01:25.000,-1.1124720815
2003-03-03T19:01:30.000,-1.1172875143
2003-03-03T19:01:35.000,-1.1220687105
2003-03-03T19:01:40.000,-1.1268155239
2003-03-03T19:01:45.000,-1.1315278149
2003-03-03T19:01:50.000,-1.1362054495
2003-03-03T19:01:55.000,-1.1408482983
2003-03-03T19:02:00.000,-1.1454562325
2003-03-03T19:02:05.000,-1.1500291184
2003-03-03T19:02:10.000,-1.154566809
2003-03-03T19:02:15.000,-1.1590691338
2003-03-03T19:02:20.000,-1.1635359249
2003-03-03T19:02:25.000,-1.1679670808
2003-03-03T19:02:30.000,-1.1723624675
2003-03-03T19:02:35.000,-1.1767219506
2003-03-03T19:02:40.000,-1.1810453964
2003-03-03T19:02:45.000,-1.1853326728
2003-03-03T19:02:50.000,-1.1895836483
2003-03-03T19:02:55.000,-1.1937981929
2003-03-03T19:03:00.000,-1.1979761776
2003-03-03T19:03:05.000,-1.2021174743
2003-03-03T19:03:10.000,-1.2062219563
2003-03-03T19:03:15.000,-1.2102894978
2003-03-03T19:03:20.000,-1.2143199742
2003-03-03T19:03:25.000,-1.2183132621
2003-03-03T19:03:30.000,-1.222269239
2003-03-03T19:03:35.000,-1.2261877835
2003-03-03T19:03:40.000,-1.2300687757
2003-03-03T19:03:45.000,-1.2339120965
2003-03-03T19:03:50.000,-1.237717628
2003-03-03T19:03:55.000,-1.2414852538
2003-03-03T19:04:00.000,-1.2452148584
2003-03-03T19:04:05.000,-1.2489063273
2003-03-03T19:04:10.000,-1.2525595472
2003-03-03T19:04:15.000,-1.256174406
2003-03-03T19:04:20.000,-1.259750793
2003-03-03T19:04:25.000,-1.2632885982
2003-03-03T19:04:30.000,-1.2667877132
2003-03-03T19:04:35.000,-1.2702480304
2003-03-03T19:04:40.000,-1.2736694438
2003-03-03T19:04:45.000,-1.2770518481
2003-03-03T19:04:50.000,-1.2803951396
2003-03-03T19:04:55.000,-1.2836992156
2003-03-03T19:05:00.000,-1.2869639745
2003-03-03T19:05:05.000,-1.290189316
2003-03-03T19:05:10.000,-1.2933751409
2003-03-03T19:05:15.000,-1.2965213515
2003-03-03T19:05:20.000,-1.2996278509
2003-03-03T19:05:25.000,-1.3026945436
2003-03-03T19:05:30.000,-1.3057213352
2003-03-03T19:05:35.000,-1.3087081328
2003-03-03T19:05:40.000,-1.3116548443
2003-03-03T19:05:45.000,-1.3145613791
2003-03-03T19:05:50.000,-1.3174276476
2003-03-03T19:05:55.000,-1.3202535618
2003-03-03T19:06:00.000,-1.3230390344
2003-03-03T19:06:05.000,-1.3257839797
2003-03-03T19:06:10.000,-1.3284883132
2003-03-03T19:06:15.000,-1.3311519514
2003-03-03T19:06:20.000,-1.3337748123
2003-03-03T19:06:25.000,-1.3363568149
2003-03-03T19:06:30.000,-1.3388978797
2003-03-03T19:06:35.000,-1.3413979282
2003-03-03T19:06:40.000,-1.3438568832
2003-03-03T19:06:45.000,-1.3462746688
2003-03-03T19:06:50.000,-1.3486512103
2003-03-03T19:06:55.000,-1.3509864344
2003-03-03T19:07:00.000,-1.3532802688
2003-03-03T19:07:05.000,-1.3555326426
2003-03-03T19:07:10.000,-1.3577434862
2003-03-03T19:07:15.000,-1.3599127311
2003-03-03T19:07:20.000,-1.3620403103
2003-03-03T19:07:25.000,-1.3641261577
2003-03-03T19:07:30.000,-1.3661702089
2003-03-03T19:07:35.000,-1.3681724004
2003-03-03T19:07:40.000,-1.3701326701
2003-03-03T19:07:45.000,-1.3720509573
2003-03-03T19:07:50.000,-1.3739272023
2003-03-03T19:07:55.000,-1.375761347
2003-03-03T19:08:00.000,-1.3775533344
2003-03-03T19:08:05.000,-1.3793031086
2003-03-03T19:08:10.000,-1.3810106153
2003-03-03T19:08:15.000,-1.3826758014
2003-03-03T19:08:20.000,-1.3842986149
2003-03-03T19:08:25.000,-1.3858790052
2003-03-03T19:08:30.000,-1.3874169231
2003-03-03T19:08:35.000,-1.3889123206
2003-03-03T19:08:40.000,-1.3903651509
2003-03-03T19:08:45.000,-1.3917753686
2003-03-03T19:08:50.000,-1.3931429295
2003-03-03T19:08:55.000,-1.3944677908
2003-03-03T19:09:00.000,-1.3957499109
2003-03-03T19:09:05.000,-1.3969892496
2003-03-03T19:09:10.000,-1.398185768
2003-03-03T19:09:15.000,-1.3993394283
2003-03-03T19:09:20.000,-1.4004501942
2003-03-03T19:09:25.000,-1.4015180306
2003-03-03T19:09:30.000,-1.4025429038
2003-03-03T19:09:35.000,-1.4035247814
2003-03-03T19:09:40.000,-1.4044636321
2003-03-03T19:09:45.000,-1.4053594262
2003-03-03T19:09:50.000,-1.406212135
2003-03-03T19:09:55.000,-1.4070217315
2003-03-03T19:10:00.000,-1.4077881896
2003-03-03T19:10:05.000,-1.4085114848
2003-03-03T19:10:10.000,-1.4091915937
2003-03-03T19:10:15.000,-1.4098284943
2003-03-03T19:10:20.000,-1.4104221661
2003-03-03T19:10:25.000,-1.4109725896
2003-03-03T19:10:30.000,-1.4114797467
2003-03-03T19:10:35.000,-1.4119436208
2003-03-03T19:10:40.000,-1.4123641964
2003-03-03T19:10:45.000,-1.4127414595
2003-03-03T19:10:50.000,-1.4130753971
2003-03-03T19:10:55.000,-1.413365998
2003-03-03T19:11:00.000,-1.4136132518
2003-03-03T19:11:05.000,-1.4138171499
2003-03-03T19:11:10.000,-1.4139776845
2003-03-03T19:11:15.000,-1.4140948497
2003-03-03T19:11:20.000,-1.4141686404
2003-03-03T19:11:25.000,-1.4141990532
2003-03-03T19:11:30.000,-1.4141860857
2003-03-03T19:11:35.000,-1.4141297371
2003-03-03T19:11:40.000,-1.4140300078
2003-03-03T19:11:45.000,-1.4138868994
2003-03-03T19:11:50.000,-1.4137004151
2003-03-03T19:11:55.000,-1.4134705591
2003-03-03T19:12:00.000,-1.4131973372
2003-03-03T19:12:05.000,-1.4128807564
2003-03-03T19:12:10.000,-1.4125208249
2003-03-03T19:12:15.000,-1.4121175525
2003-03-03T19:12:20.000,-1.41167095
2003-03-03T19:12:25.000,-1.4111810298
2003-03-03T19:12:30.000,-1.4106478055
2003-03-03T19:12:35.000,-1.4100712919
2003-03-03T19:12:40.000,-1.4094515053
2003-03-03T19:12:45.000,-1.4087884634
2003-03-03T19:12:50.000,-1.4080821848
2003-03-03T19:12:55.000,-1.40733269
2003-03-03T19:13:00.000,-1.4065400003
2003-03-03T19:13:05.000,-1.4057041385
2003-03-03T19:13:10.000,-1.404825129
2003-03-03T19:13:15.000,-1.403902997
2003-03-03T19:13:20.000,-1.4029377694
2003-03-03T19:13:25.000,-1.4019294743
2003-03-03T19:13:30.000,-1.400878141
2003-03-03T19:13:35.000,-1.3997838004
2003-03-03T19:13:40.000,-1.3986464844
2003-03-03T19:13:45.000,-1.3974662263
2003-03-03T19:13:50.000,-1.396243061
2003-03-03T19:13:55.000,-1.3949770242
2003-03-03T19:14:00.000,-1.3936681533
2003-03-03T19:14:05.000,-1.3923164869
2003-03-03T19:14:10.000,-1.3909220649
2003-03-03T19:14:15.000,-1.3894849284
2003-03-03T19:14:20.000,-1.3880051201
2003-03-03T19:14:25.000,-1.3864826836
2003-03-03T19:14:30.000,-1.3849176642
2003-03-03T19:14:35.000,-1.3833101081
2003-03-03T19:14:40.000,-1.3816600633
2003-03-03T19:14:45.000,-1.3799675786
2003-03-03T19:14:50.000,-1.3782327043
2003-03-03T19:14:55.000,-1.3764554922
2003-03-03T19:15:00.000,-1.3746359951
2003-03-03T19:15:05.000,-1.3727742672
2003-03-03T19:15:10.000,-1.3708703641
2003-03-03T19:15:15.000,-1.3689243424
2003-03-03T19:15:20.000,-1.3669362603
2003-03-03T19:15:25.000,-1.3649061772
2003-03-03T19:15:30.000,-1.3628341537
2003-03-03T19:15:35.000,-1.3607202518
2003-03-03T19:15:40.000,-1.3585645346
2003-03-03T19:15:45.000,-1.3563670667
2003-03-03T19:15:50.000,-1.3541279139
2003-03-03T19:15:55.000,-1.3518471432
2003-03-03T19:16:00.000,-1.349524823
2003-03-03T19:16:05.000,-1.3471610229
2003-03-03T19:16:10.000,-1.3447558138
2003-03-03T19:16:15.000,-1.3423092678
2003-03-03T19:16:20.000,-1.3398214584
2003-03-03T19:16:25.000,-1.3372924603
2003-03-03T19:16:30.000,-1.3347223493
2003-03-03T19:16:35.000,-1.3321112029
2003-03-03T19:16:40.000,-1.3294590993
2003-03-03T19:16:45.000,-1.3267661185
2003-03-03T19:16:50.000,-1.3240323413
2003-03-03T19:16:55.000,-1.32125785
2003-03-03T19:17:00.000,-1.3184427281
2003-03-03T19:17:05.000,-1.3155870605
2003-03-03T19:17:10.000,-1.312690933
2003-03-03T19:17:15.000,-1.3097544329
2003-03-03T19:17:20.000,-1.3067776487
2003-03-03T19:17:25.000,-1.3037606702
2003-03-03T19:17:30.000,-1.3007035882
2003-03-03T19:17:35.000,-1.297606495
2003-03-03T19:17:40.000,-1.2944694841
2003-03-03T19:17:45.000,-1.29129265
2003-03-03T19:17:50.000,-1.2880760886
2003-03-03T19:17:55.000,-1.2848198971
2003-03-03T19:18:00.000,-1.2815241738
2003-03-03T19:18:05.000,-1.2781890182
2003-03-03T19:18:10.000,-1.2748145312
2003-03-03T19:18:15.000,-1.2714008146
2003-03-03T19:18:20.000,-1.2679479716
2003-03-03T19:18:25.000,-1.2644561067
